ID_SEDE_IRCA;COD_DANE;MUNICIPIO;NOMBRE_SEDE_IRCA;NIVEL_RIESGO_IRCA;ESTUDIANTES_IRCAS;ESTUDIANTES_SEDESUESVALLE;ESTUDIANTES_MEN_REFERENCIA;ESTUDIANTES_ACTUAL_FINAL;FUENTE_MATRICULA_FINAL;ESTADO_COMPLEMENTO_MATRICULA;REQUIERE_VALIDACION_MATRICULA;MEN_METODO_CRUCE;MEN_SCORE_CRUCE
477;276243000071;EL AGUILA;I.E JUSTINIANO ECHAVARRIA SEDE POLICARPA SALAVARRIETA;SIN RIESGO;32;45;56;32;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE;0.94
478;276616000336;RIOFRIO;ESCUELA EL SOCORRO N. 23;MEDIO;11;8;9;11;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE;0.93
479;276020000151;ALCALA;I.E ARTURO GÓMEZ JARAMILLO SEDE NUEVA GRANADA;ALTO;4;4;0;4;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
480;276606000079;RESTREPO;I.E. JULIO FERNANDEZ MEDINA SEDE JUAN XXIII;SIN RIESGO;6;5;0;6;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
481;276126000028;CALIMA;I.E. SIMON BOLIVAR SEDE SAN JOSE;ALTO;4;4;0;4;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;SIN_CANDIDATOS_MUNICIPIO;
482;176248000024;EL CERRITO;I.E. HERNANDO BORRERO CUADROS SEDE JORGE ISAACS;SIN RIESGO;717;717;0;717;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
483;276248000321;EL CERRITO;I.E. HERNANDO BORRERO CUADROS SEDE HERNANDO BORRERO CUADROS;SIN RIESGO;140;140;103;140;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE;0.937
484;276233000502;DAGUA;I.E. CAMILO TORRES SEDE JUAN DEL CORRAL;SIN RIESGO;145;145;0;145;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
485;276318000048;GUACARÍ;I.E. GENERAL SANTANDER SEDE SANTA ROSA DE LIMA;MEDIO;98;98;0;98;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
486;276318000510;GUACARÍ;I.E. GENERAL SANTANDER SEDE SATELITE PEDRO VICENTE ABADIA;MEDIO;131;131;0;131;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.935
487;276318000064;GUACARÍ;I.E. GENERAL SANTANDER SEDE SAN ROQUE;MEDIO;19;19;0;19;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
488;276318000391;GUACARÍ;I.E. GENERAL SANTANDER SEDE HEBERTH MARINO SAAVEDRA;MEDIO;7;7;0;7;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
489;176318000264;GUACARÍ;I.E. ESCUELA NORMAL SUPERIOR MIGUEL DE CERVANTES SAAVEDRA SEDE SAN ANTONIO DE GUACAS;MEDIO;8;788;0;8;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
490;276616000379;RIOFRIO;CENTRO EDUCATIVO CENT DOC N. 35 SAN JOSE;SIN RIESGO;9;11;22;9;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE;0.93
491;176113000652;BUGALAGRANDE;I.E. MARIANO GONZALEZ SEDE ANTONIO NARIÑO;ALTO;140;399;0;140;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
492;276113000941;BUGALAGRANDE;I.E. MARIANO GONZALEZ SEDE ANTONIA SANTOS;ALTO;154;55;0;154;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
493;276113000436;BUGALAGRANDE;I.E. MARIANO GONZALEZ SEDE MARIANO GONZALEZ;ALTO;36;34;56;36;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE;0.93
494;276233000324;DAGUA;I.E. CAMILO TORRES SEDE LOS COMUNEROS;ALTO;9;9;0;9;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
495;276100000305;BOLIVAR;ESCUELA JOSE MARIA CORDOBA N.12;INVIABLE SANITARIAMENTE;12;8;0;12;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
496;176041000440;ANSERMANUEVO;I.E SANTA ANA DE LOS CABALLEROS SEDE MARCO FIDEL SUAREZ;SIN RIESGO;645;1;0;645;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.942
497;176041000016;ANSERMANUEVO;I.E SANTA ANA DE LOS CABALLEROS SEDE PRINCIPAL;SIN RIESGO;334;334;1100;334;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE;0.93
498;276041000266;ANSERMANUEVO;I.E SANTA ANA DE LOS CABALLEROS SEDE MARIA MONTESORI;SIN RIESGO;6;6;0;6;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
499;176041000431;ANSERMANUEVO;I.E SANTA ANA DE LOS CABALLEROS SEDE PIO XII;SIN RIESGO;96;96;0;96;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
500;176041000423;ANSERMANUEVO;I.E SANTA ANA DE LOS CABALLEROS SEDE MARIA INMACULADA;SIN RIESGO;122;122;0;122;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.94
501;176041000831;ANSERMANUEVO;IE SANTA ANA DE LOS CABALLEROS SEDE LAUREANO GOMEZ;SIN RIESGO;9;9;0;9;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.98
502;276041000339;ANSERMANUEVO;I.E SANTA ANA DE LOS CABALLEROS SEDE ANTONIO RICAURTE;SIN RIESGO;81;81;0;81;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.94
503;276736000810;SEVILLA;I.E. BENJAMIN HERRERA SEDE BENJAMIN HERRERA;MEDIO;18;24;99;18;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE;0.93
504;276828000247;TRUJILLO;ESCUELA BELISARIO PEÑA N. 25;BAJO;13;32;26;13;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE;0.93
505;276828000344;TRUJILLO;ESCUELA MARIA PEREGRINA GARCIA N. 37;BAJO;2;5;9;2;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE;0.93
506;276054000214;ARGELIA;I.E SANTIAGO GUTIERREZ ANGEL SEDE SANTA HELENA;SIN RIESGO;26;26;0;26;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
507;276869000171;VIJES;I.E. 20 DE JULIO SEDE 20 DE JULIO;MEDIO;52;54;0;52;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;SIN_COINCIDENCIA_FUERTE;0.716
508;276306000085;GINEBRA;I.E. MANUELA BELTRAN SEDE MIGUEL ANTONIO CARO;SIN RIESGO;117;117;0;117;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
509;276306000174;GINEBRA;I.E. MANUELA BELTRAN SEDE MANUELA BELTRAN;SIN RIESGO;164;164;352;164;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE;0.93
510;176306000421;GINEBRA;I.E. MANUELA BELTRAN SEDE INMACULADA CONCEPCION;SIN RIESGO;230;230;0;230;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
511;276041000070;ANSERMANUEVO;I.E JORGE ISAAC SEDE SAGRADO CORAZON DE JESUS;ALTO;17;17;10;17;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE;0.941
512;176126800003;CALIMA;I.E PABLO SEXTO SEDE GERMAN MEJIA TASCON;INVIABLE SANITARIAMENTE;73;73;0;73;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;SIN_CANDIDATOS_MUNICIPIO;
513;276248000088;EL CERRITO;I.E. HERNANDO BORRERO CUADROS SEDE MERCEDES ABREGO;SIN DATO;16;16;0;16;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
514;476606000469;RESTREPO;I.E. JULIO FERNANDEZ MEDINA SEDE JULIO FERNANDEZ MEDINA;SIN RIESGO;147;129;182;147;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE;0.93
515;;RESTREPO;IE JULIO FERNANDEZ MEDINA SEDE MARCO FIDEL SUAREZ  (D.P);SIN RIESGO;0;0;0;0;SIN_FUENTE;SIN_DATO_MATRICULA;SI;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.98
516;276890000270;YOTOCO;I.E. GABRIELA MISTRAL SEDE SANTO TOMAS DE AQUINO;INVIABLE SANITARIAMENTE;14;17;0;14;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
517;;YOTOCO;I.E. GABRIELA MISTRAL SEDE VICENTE HERNANDO CRUZ;SIN RIESGO;25;0;331;25;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE;0.93
518;276890000237;YOTOCO;.I.E SAN JUAN BOSCO SEDE SAN JUAN BOSCO;MEDIO;193;204;251;193;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE;0.93
519;176606000198;RESTREPO;I.E. JOSE FELIX RESTREPO - SEDE LA GRAN COLOMBIA;SIN RIESGO;166;183;121;166;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE;0.93
520;176606000139;RESTREPO;I.E. JORGE ELIECER GAITAN SEDE NUESTRA SEÑORA DE LA CONSOLACION;SIN RIESGO;953;899;0;953;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.941
521;;RESTREPO;I.E. JOSE FELIX RESTREPO SEDE CONCENTRACION ESCOLAR URBANA;SIN RIESGO;812;0;904;812;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE;0.936
522;276606000664;RESTREPO;I.E. JOSE FELIX RESTREPO SEDE LA INDEPENDENCIA;SIN RIESGO;38;30;28;38;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE;0.93
523;476606060577;RESTREPO;I.E. JULIO FERNANDEZ MEDINA SEDE BUEN VIVIR;SIN RIESGO;74;92;182;74;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE;0.93
524;276606060561;RESTREPO;I.E. JULIO FERNANDEZ MEDINA SEDE DIVINO NIÑO;SIN RIESGO;0;11;0;11;SEDESUESVALLE;COMPLEMENTADA_CON_SEDESUESVALLE;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
525;276606000214;RESTREPO;I.E. JULIO FERNANDEZ MEDINA SEDE ANTONIA  SANTOS;SIN RIESGO;6;7;0;6;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
526;276606000303;RESTREPO;IE JULIO FERNANDEZ MEDINA SEDE ANTONIO NARIÑO;SIN RIESGO;12;8;0;12;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.98
527;276890000261;YOTOCO;IE SAN JUAN BOSCO SEDE SAN ANTONIO DE PIEDRAS DP;MEDIO;11;11;0;11;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.98
528;276890000172;YOTOCO;I.E. SAN JUAN BOSCO SEDE CRISTO REY;INVIABLE SANITARIAMENTE;31;33;0;31;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
529;;YOTOCO;I.E. SAN JUAN BOSCO SEDE VEINTE DE JULIO;INVIABLE SANITARIAMENTE;32;0;0;32;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
530;276890000369;YOTOCO;I.E. SAN JUAN BOSCO SEDE TAURINO IZQUIERDO;INVIABLE SANITARIAMENTE;15;10;0;15;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
531;276248000355;EL CERRITO;I.E. JORGE ISAACS EL PLACER SEDE JORGE ISAACS EL PLACER;SIN RIESGO;195;195;0;195;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.932
532;276828000115;TRUJILLO;ESCUELA ANTONIO JOSE DE SUCRE N. 8;SIN RIESGO;104;117;98;104;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE;0.93
533;276828000760;TRUJILLO;COLEGIO JULIAN TRUJILLO SAT;SIN RIESGO;0;0;414;414;MEN_SEDES_2019;COMPLEMENTADA_CON_MEN_REFERENCIA_HISTORICA;SI;COINCIDENCIA_NOMBRE_FUERTE;0.93
534;276563000088;PRADERA;I.E. MERCEDES ABREGO SEDE GREGORIA RAMOS;ALTO;0;4;14;4;SEDESUESVALLE;COMPLEMENTADA_CON_SEDESUESVALLE;NO;COINCIDENCIA_NOMBRE_FUERTE;0.907
535;;PRADERA;CDI RONDA DE NIÑOS;SIN RIESGO;0;0;0;0;SIN_FUENTE;SIN_DATO_MATRICULA;SI;SIN_COINCIDENCIA_FUERTE;0.438
536;;PRADERA;JARDIN INFANTIL PEQUEÑOS GIGANTES;SIN RIESGO;0;0;0;0;SIN_FUENTE;SIN_DATO_MATRICULA;SI;SIN_COINCIDENCIA_FUERTE;0.806
537;;PRADERA;HOGAR COMUNITARIO FLORECITAS;SIN RIESGO;0;0;0;0;SIN_FUENTE;SIN_DATO_MATRICULA;SI;SIN_COINCIDENCIA_FUERTE;0.432
538;;PRADERA;CDI MAYAGUEZ SIPI;SIN RIESGO;0;0;0;0;SIN_FUENTE;SIN_DATO_MATRICULA;SI;SIN_COINCIDENCIA_FUERTE;0.423
539;;PRADERA;HOGAR COMUNITARIO ICBF EL ALBERGUE;SIN RIESGO;0;0;0;0;SIN_FUENTE;SIN_DATO_MATRICULA;SI;SIN_COINCIDENCIA_FUERTE;0.407
540;;PRADERA;HOGAR COMUNITARIO ICBF LOS TOPITOS;SIN RIESGO;0;0;0;0;SIN_FUENTE;SIN_DATO_MATRICULA;SI;SIN_COINCIDENCIA_FUERTE;0.411
541;;PRADERA;ALCALDIA DE PRADERA CONVENIO CON EL SENA;SIN RIESGO;0;0;0;0;SIN_FUENTE;SIN_DATO_MATRICULA;SI;SIN_COINCIDENCIA_FUERTE;0.496
542;;PRADERA;UNIDAD DE SERVICIO LOS PITUFOS;SIN RIESGO;0;0;0;0;SIN_FUENTE;SIN_DATO_MATRICULA;SI;SIN_COINCIDENCIA_FUERTE;0.4
543;;PRADERA;UNIDAD DE SERVICIO MAYAGUEZ 1;SIN RIESGO;0;0;0;0;SIN_FUENTE;SIN_DATO_MATRICULA;SI;SIN_COINCIDENCIA_FUERTE;0.431
544;176563000016;PRADERA;I.E. ALFREDO POSADA CORREA SEDE SAN JUAN BOSCO NO. 2;SIN RIESGO;0;183;0;183;SEDESUESVALLE;COMPLEMENTADA_CON_SEDESUESVALLE;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
545;176563000377;PRADERA;I.E. FRANCISCO ANTONIO ZEA SEDE SANTISIMA TRINIDAD;SIN RIESGO;0;236;0;236;SEDESUESVALLE;COMPLEMENTADA_CON_SEDESUESVALLE;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
546;;PRADERA;CENTRO DE CAPACITACIÓN OCUPACIONAL PORVENIR LTDA;SIN RIESGO;11;0;0;11;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;SIN_COINCIDENCIA_FUERTE;0.384
547;;PRADERA;INSITUTO COLOMBIANO DE SABER INTEGRAL;SIN RIESGO;47;0;0;47;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;SIN_COINCIDENCIA_FUERTE;0.518
548;276563000142;PRADERA;I.E. ALFREDO POSADA CORREA SEDE DOLORES BUENO DE TEJADA;SIN RIESGO;30;26;0;30;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.932
549;;PRADERA;UNIDAD DE SERVICIO SENDERO DE LOS ANGELES;SIN RIESGO;0;0;0;0;SIN_FUENTE;SIN_DATO_MATRICULA;SI;SIN_COINCIDENCIA_FUERTE;0.39
550;;PRADERA;UNIDAD DE SERVICIO EXPLORADORES;SIN RIESGO;0;0;0;0;SIN_FUENTE;SIN_DATO_MATRICULA;SI;SIN_COINCIDENCIA_FUERTE;0.424
551;;PRADERA;UNIDAD DE SERVICIOS LOS PITUFOS;SIN RIESGO;0;0;0;0;SIN_FUENTE;SIN_DATO_MATRICULA;SI;SIN_COINCIDENCIA_FUERTE;0.392
552;;PRADERA;UNIDAD DE SERVICIO LA GRANJA;SIN RIESGO;0;0;0;0;SIN_FUENTE;SIN_DATO_MATRICULA;SI;SIN_COINCIDENCIA_FUERTE;0.407
553;176563000024;PRADERA;I.E. ATENEO SEDE PRINCIPAL;SIN RIESGO;769;0;0;769;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;SIN_COINCIDENCIA_FUERTE;0.73
554;276563000312;PRADERA;I.E. ALFREDO POSADA CORREA SEDE POLICARPA SALAVARRIETA;SIN RIESGO;0;60;0;60;SEDESUESVALLE;COMPLEMENTADA_CON_SEDESUESVALLE;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.931
555;176563000300;PRADERA;I.E. ALFREDO POSADA CORREA SEDE SAN JUAN BOSCO;SIN RIESGO;338;213;0;338;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
556;176563000032;PRADERA;I.E. ATENEO SEDE ELOY SILVA;SIN RIESGO;395;265;563;395;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE;0.93
557;176563000130;PRADERA;I.E. ATENEO SEDE SANTA ISABEL;SIN RIESGO;0;515;1068;515;SEDESUESVALLE;COMPLEMENTADA_CON_SEDESUESVALLE;NO;COINCIDENCIA_NOMBRE_FUERTE;0.93
558;176563000776;PRADERA;I.E. ALFREDO POSADA CORREA SEDE BELLO HORIZONTE;SIN RIESGO;0;48;0;48;SEDESUESVALLE;COMPLEMENTADA_CON_SEDESUESVALLE;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
559;176563000822;PRADERA;I.E. ALFREDO POSADA CORREA SEDE PRINCIPAL;SIN RIESGO;0;0;983;983;MEN_SEDES_2019;COMPLEMENTADA_CON_MEN_REFERENCIA_HISTORICA;SI;COINCIDENCIA_NOMBRE_FUERTE;0.93
560;176563000121;PRADERA;I.E. ALFREDO POSADA CORREA SEDE LEONIDAS MOSQUERA;SIN RIESGO;0;149;0;149;SEDESUESVALLE;COMPLEMENTADA_CON_SEDESUESVALLE;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
561;;PRADERA;JARDIN INFANTIL SEMILLITAS;SIN RIESGO;0;0;0;0;SIN_FUENTE;SIN_DATO_MATRICULA;SI;SIN_COINCIDENCIA_FUERTE;0.613
562;;PRADERA;FIJANDO HUELLAS;SIN RIESGO;0;0;0;0;SIN_FUENTE;SIN_DATO_MATRICULA;SI;SIN_COINCIDENCIA_FUERTE;0.577
563;176563000091;PRADERA;I.E. FRANCISCO ANTONIO ZEA SEDE PRINCIPAL;SIN RIESGO;460;562;0;460;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
564;376563000431;PRADERA;I.E. FRANCISCO ANTONIO ZEA SEDE LIBARDO LOZANO GUERRERO;SIN RIESGO;106;106;0;106;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
565;276563000061;PRADERA;I.E. FRANCISCO ANTONIO ZEA SEDE JOSE MARIA VIVAS BALCAZAR;SIN RIESGO;0;4;0;4;SEDESUESVALLE;COMPLEMENTADA_CON_SEDESUESVALLE;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.935
566;;PRADERA;HOGAR INFANTIL ALFREDO POSADA GARCIA;SIN RIESGO;0;0;0;0;SIN_FUENTE;SIN_DATO_MATRICULA;SI;SIN_COINCIDENCIA_FUERTE;0.561
567;176563000105;PRADERA;I.E. ATENEO SEDE BENJAMIN VALENCIA;SIN RIESGO;280;191;370;280;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE;0.93
568;176563000016;PRADERA;I.E. FRANCISCO ANTONIO ZEA SEDE ANTONIO RICAURTE;SIN RIESGO;0;183;0;183;SEDESUESVALLE;COMPLEMENTADA_CON_SEDESUESVALLE;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
569;376563000538;PRADERA;I.E. ALFREDO POSADA CORREA SEDE COMUNEROS;SIN RIESGO;106;109;0;106;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
570;;PRADERA;INSCUC;SIN RIESGO;0;0;0;0;SIN_FUENTE;SIN_DATO_MATRICULA;SI;SIN_COINCIDENCIA_FUERTE;0.333
571;276563000231;PRADERA;I.E. ANTONIO NARIÑO SEDE FRANCISCO ANTONIO ZEA;ALTO;140;85;0;140;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
572;276563000231;PRADERA;I.E. ANTONIO NARIÑO SEDE ANTONIO NARIÑO;BAJO;84;85;94;84;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE;0.93
573;276563000525;PRADERA;I.E. MARCO FIDEL SUAREZ SEDE GABRIEL GARCIA MARQUEZ;BAJO;0;23;0;23;SEDESUESVALLE;COMPLEMENTADA_CON_SEDESUESVALLE;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
574;276036000070;ANDALUCÍA;I.E. AGRICOLA COMPOALEGRE SEDE CUSTODIO GARCIA ROVIRA;SIN RIESGO;12;9;19;12;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE;0.93
575;276036000151;ANDALUCÍA;I.E. AGRICOLA CAMPOALEGRE SEDE MARCO FIDEL SUAREZ;SIN RIESGO;15;18;0;15;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
576;276036000037;ANDALUCÍA;I.E. AGRICOLA CAMPOALEGRE SEDE AGRICOLA CAMPOALEGRE;SIN RIESGO;155;140;264;155;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE;0.93
