codigo_dane_fuente,municipio,aro_uesvalle,tipo_fuente,componente,clasificacion,texto_publico,estado_publicacion,contiene_datos_personales,fila_fuente,columna_fuente
76869,Vijes,ARO Sur - Cali,PERSPECTIVA DE RECUPERACIÓN,Acueducto,PENDIENTE / SIN INFORMACIÓN,"""Actualización de informacion 13/08""
Santa Ana: Se prevé continuidad normal del servicio, sin requerirse acciones de recuperación asociadas al sismo.

Carbonero: La afectación presentada en la red de distribución fue reparada, por lo que se prevé la recuperación total y continuidad normal del servicio.

La Fresneda: Se prevé continuidad normal del servicio, teniendo en cuenta que no se evidenciaron afectaciones en el sistema.

La Fresneda – Monterrey Alto: Se prevé recuperación y continuidad normal del servicio, sujeta a la verificación técnica programada del sistema.

La Fresneda: Se prevé continuidad normal del servicio, sin requerirse intervenciones de recuperación por afectaciones del sismo.

Tres Quebradas: Se prevé continuidad del servicio, sin afectaciones reportadas que requieran acciones de recuperación.

Cieneguitas: Se prevé continuidad normal del servicio, dado que la infraestructura se encuentra operativa y no presenta afectaciones asociadas al sismo.

El Tambor: Se prevé continuidad normal del servicio, sin requerirse acciones de recuperación.

El Tambor: Se prevé continuidad normal del servicio, una vez verificado que la infraestructura opera adecuadamente.

Pueblo Nuevo: Se prevé continuidad normal del servicio, sin requerirse acciones de recuperación asociadas al evento sísmico.

Cachimbal: Se prevé continuidad del servicio; queda pendiente la visita de verificación para confirmar las condiciones de recuperación y operación del sistema.

Cachimbal: Se prevé continuidad normal del servicio, debido a que las condiciones del sistema fueron verificadas y no se evidenciaron afectaciones.

El Porvenir: La recuperación dependerá de la realización de la inspección técnica, con el fin de identificar y atender oportunamente cualquier afectación que pueda haberse presentado.

El Porvenir: Se prevé recuperación y continuidad normal del servicio, una vez realizada la visita de verificación programada.

La Rivera: Se prevé continuidad normal del servicio, sin requerirse acciones de recuperación por afectaciones del sismo.

Caimital: Se prevé continuidad normal del servicio, considerando que la infraestructura fue revisada y se encuentra operativa.

Romerito: Se prevé recuperación del servicio y continuidad de la operación, teniendo en cuenta que los daños reportados en la red de distribución ya fueron reparados. Se realizará seguimiento para verificar la estabilidad del sistema.

Mozambique: Se prevé continuidad normal del servicio, sin requerirse acciones adicionales de recuperación.

Ocache Parte Alta: La recuperación del servicio está sujeta al restablecimiento del suministro eléctrico y a la posterior verificación técnica del sistema para descartar posibles afectaciones.

Ocache: Se prevé recuperación y continuidad normal del servicio una vez realizada la inspección técnica y confirmadas las condiciones de funcionamiento del sistema.

Ocache Parte Baja: Se prevé recuperación y continuidad normal del servicio, teniendo en cuenta que los daños reportados en la red fueron reparados. Se requiere completar la verificación de los componentes pendientes.

Villamaría: Se prevé continuidad normal del servicio, sin requerirse acciones de recuperación asociadas al sismo.

Villamaría: Se prevé recuperación y continuidad normal del servicio, sujeta a la realización de la inspección técnica y verificación del estado de la infraestructura.

Villamaría: Se prevé continuidad normal del servicio, sin afectaciones reportadas que requieran acciones de recuperación.

Vidal: Se prevé continuidad normal del servicio, sin requerirse acciones de recuperación asociadas al sismo del 10 de agosto de 2026.

Miravalle: La recuperación del servicio requiere culminar las reparaciones de la red afectada y realizar la correspondiente verificación técnica. Se prevé el restablecimiento del servicio durante el 13 de agosto de 2026, sujeto a la finalización satisfactoria de las reparaciones.

Vijes – Acuavalle: Se prevé continuidad normal del servicio, sin requerirse acciones de recuperación asociadas al sismo.",PUBLICABLE,NO,43,FQ-FX
76869,Vijes,ARO Sur - Cali,DESCRIPCIÓN DE LA AFECTACIÓN,Alcantarillado,PENDIENTE / SIN INFORMACIÓN,"Se realiza contacto, no se tiene información hasta el momento",PUBLICABLE,NO,43,FY-GF
76869,Vijes,ARO Sur - Cali,PERSPECTIVA DE RECUPERACIÓN,Alcantarillado,PENDIENTE / SIN INFORMACIÓN,"Se realiza contacto, no se tiene información hasta el momento",PUBLICABLE,NO,43,FY-GF
76869,Vijes,ARO Sur - Cali,DESCRIPCIÓN DE LA AFECTACIÓN,Saneamiento básico,PENDIENTE / SIN INFORMACIÓN,"Se realiza contacto, no se tiene información hasta el momento",PUBLICABLE,NO,43,GG-GN
76869,Vijes,ARO Sur - Cali,PERSPECTIVA DE RECUPERACIÓN,Saneamiento básico,PENDIENTE / SIN INFORMACIÓN,"Se realiza contacto, no se tiene información hasta el momento",PUBLICABLE,NO,43,GG-GN
76869,Vijes,ARO Sur - Cali,DESCRIPCIÓN DE LA AFECTACIÓN,Recolección de basuras,MANEJO EXTRAORDINARIO DE RCD / RESIDUOS,"La recolección de los residuos de construcción y demolición (RCD) se está realizando con apoyo de la Administración Municipal. Los residuos recolectados están siendo trasladados temporalmente a lotes baldíos o predios municipales, debido a las afectaciones o limitaciones en la disposición habitual.
",PUBLICABLE,NO,43,GO-GV
76869,Vijes,ARO Sur - Cali,DESCRIPCIÓN DE LA AFECTACIÓN,Energía eléctrica,INFORMACIÓN PARCIAL / REVISAR,En la zona rural y 5 barrios del casco urbano no hay servicio de energía eléctrica,PUBLICABLE,NO,43,GW-HD
76869,Vijes,ARO Sur - Cali,PERSPECTIVA DE RECUPERACIÓN,Energía eléctrica,PENDIENTE / SIN INFORMACIÓN,"Se realiza contacto, no se tiene información hasta el momento",PUBLICABLE,NO,43,GW-HD
76869,Vijes,ARO Sur - Cali,DESCRIPCIÓN DE LA AFECTACIÓN,Gas,PENDIENTE / SIN INFORMACIÓN,"Se realiza contacto, no se tiene información hasta el momento",PUBLICABLE,NO,43,HE-HL
76869,Vijes,ARO Sur - Cali,PERSPECTIVA DE RECUPERACIÓN,Gas,PENDIENTE / SIN INFORMACIÓN,"Se realiza contacto, no se tiene información hasta el momento",PUBLICABLE,NO,43,HE-HL
76890,Yotoco,ARO Centro - Tuluá,DESCRIPCIÓN DE LA AFECTACIÓN,Acueducto,PENDIENTE / SIN INFORMACIÓN,"Se realiza contacto, no se tiene información hasta el momento",PUBLICABLE,NO,44,FQ-FX
76890,Yotoco,ARO Centro - Tuluá,PERSPECTIVA DE RECUPERACIÓN,Acueducto,PENDIENTE / SIN INFORMACIÓN,"Se realiza contacto, no se tiene información hasta el momento",PUBLICABLE,NO,44,FQ-FX
76890,Yotoco,ARO Centro - Tuluá,DESCRIPCIÓN DE LA AFECTACIÓN,Alcantarillado,PENDIENTE / SIN INFORMACIÓN,"Se realiza contacto, no se tiene información hasta el momento",PUBLICABLE,NO,44,FY-GF
76890,Yotoco,ARO Centro - Tuluá,PERSPECTIVA DE RECUPERACIÓN,Alcantarillado,PENDIENTE / SIN INFORMACIÓN,"Se realiza contacto, no se tiene información hasta el momento",PUBLICABLE,NO,44,FY-GF
76890,Yotoco,ARO Centro - Tuluá,PERSPECTIVA DE RECUPERACIÓN,Saneamiento básico,PENDIENTE / SIN INFORMACIÓN,"Se realiza contacto, a la espera de confirmacion de plan de contingencia y capacidad para recepcionar RCD",PUBLICABLE,NO,44,GG-GN
76890,Yotoco,ARO Centro - Tuluá,DESCRIPCIÓN DE LA AFECTACIÓN,Recolección de basuras,MANEJO EXTRAORDINARIO DE RCD / RESIDUOS,"La recolección de los residuos de construcción y demolición (RCD) se está realizando con apoyo de la Administración Municipal. Los residuos recolectados están siendo trasladados temporalmente a lotes baldíos o predios municipales, debido a las afectaciones o limitaciones en la disposición habitual.
",PUBLICABLE,NO,44,GO-GV
76892,Yumbo,ARO Sur - Cali,DESCRIPCIÓN DE LA AFECTACIÓN,Acueducto,INFORMACIÓN PARCIAL / REVISAR,varios sectores sin suministro de agua potable,PUBLICABLE,NO,45,FQ-FX
76892,Yumbo,ARO Sur - Cali,DESCRIPCIÓN DE LA AFECTACIÓN,Alcantarillado,PENDIENTE / SIN INFORMACIÓN,"Se realiza contacto, no se tiene información hasta el momento",PUBLICABLE,NO,45,FY-GF
76892,Yumbo,ARO Sur - Cali,PERSPECTIVA DE RECUPERACIÓN,Alcantarillado,PENDIENTE / SIN INFORMACIÓN,"Se realiza contacto, no se tiene información hasta el momento",PUBLICABLE,NO,45,FY-GF
76892,Yumbo,ARO Sur - Cali,DESCRIPCIÓN DE LA AFECTACIÓN,Recolección de basuras,PENDIENTE / SIN INFORMACIÓN,"Se realiza contacto, no se tiene información hasta el momento",PUBLICABLE,NO,45,GO-GV
76892,Yumbo,ARO Sur - Cali,PERSPECTIVA DE RECUPERACIÓN,Recolección de basuras,PENDIENTE / SIN INFORMACIÓN,"Se realiza contacto, no se tiene información hasta el momento",PUBLICABLE,NO,45,GO-GV
76892,Yumbo,ARO Sur - Cali,DESCRIPCIÓN DE LA AFECTACIÓN,Energía eléctrica,INFORMACIÓN PARCIAL / REVISAR,Sectores de zona rural y urbana sin fluido electrico,PUBLICABLE,NO,45,GW-HD
76892,Yumbo,ARO Sur - Cali,DESCRIPCIÓN DE LA AFECTACIÓN,Gas,INFORMACIÓN PARCIAL / REVISAR,sectores sin suministro de gas,PUBLICABLE,NO,45,HE-HL
76895,Zarzal,ARO Centro - Tuluá,DESCRIPCIÓN DE LA AFECTACIÓN,Acueducto,AFECTACIÓN REPORTADA,Suspensión temporal del acueducto por daños en tubería del Sara Brut. ,PUBLICABLE,NO,46,FQ-FX
76895,Zarzal,ARO Centro - Tuluá,PERSPECTIVA DE RECUPERACIÓN,Acueducto,RESTABLECIMIENTO ESPERADO / PROGRAMADO,"Apoyo con carrotanques de Bomberos para distribución de agua para consumo.

6 Carrotanques.

Se proyecta mañana 12/08/2026 en la noche, reestablecer la operación del  SARA- BRUT.  ",PUBLICABLE,NO,46,FQ-FX
76895,Zarzal,ARO Centro - Tuluá,DESCRIPCIÓN DE LA AFECTACIÓN,Alcantarillado,PENDIENTE / SIN INFORMACIÓN,"Se realiza contacto, no se tiene información hasta el momento",PUBLICABLE,NO,46,FY-GF
76895,Zarzal,ARO Centro - Tuluá,PERSPECTIVA DE RECUPERACIÓN,Alcantarillado,PENDIENTE / SIN INFORMACIÓN,"Se realiza contacto, no se tiene información hasta el momento",PUBLICABLE,NO,46,FY-GF
76895,Zarzal,ARO Centro - Tuluá,DESCRIPCIÓN DE LA AFECTACIÓN,Recolección de basuras,MANEJO EXTRAORDINARIO DE RCD / RESIDUOS,"La recolección de los residuos de construcción y demolición (RCD) se está realizando con apoyo de la Administración Municipal. Los residuos recolectados están siendo trasladados temporalmente a lotes baldíos o predios municipales, debido a las afectaciones o limitaciones en la disposición habitual.
ta el momento",PUBLICABLE,NO,46,GO-GV
76895,Zarzal,ARO Centro - Tuluá,DESCRIPCIÓN DE LA AFECTACIÓN,Energía eléctrica,AFECTACIÓN REPORTADA,la paila sin energia y vallejuelo,PUBLICABLE,NO,46,GW-HD
76020,Alcalá,ARO Norte - Cartago,OBSERVACIÓN OPERATIVA,RESIDUOS,CONTEXTO OPERATIVO,En el municipio de Alcalá se reporta que el PMIRS no se encuentra funcional. Los residuos de construcción y demolición (escombros) están siendo dispuestos en lotes baldíos o utilizados como material de relleno para vías.,PUBLICABLE DEPURADO,NO,6,JV
76036,Andalucía,ARO Centro - Tuluá,OBSERVACIÓN OPERATIVA,SIN RELACIÓN DIRECTA,CONTEXTO OPERATIVO,Daños leves donde funciona el centro vida.,PUBLICABLE DEPURADO,NO,7,JV
76036,Andalucía,ARO Centro - Tuluá,OBSERVACIÓN OPERATIVA,SIN RELACIÓN DIRECTA,CONTEXTO OPERATIVO,Ocho (8) establecimientos de comercio con afectaciones moderadas y otras leves,PUBLICABLE DEPURADO,NO,7,JV
76041,Ansermanuevo,ARO Norte - Cartago,OBSERVACIÓN OPERATIVA,ALBERGUE,CONTEXTO OPERATIVO,Se adecuará el parque recreacional como albergue temporal.,PUBLICABLE DEPURADO,NO,8,JV
76054,Argelia,ARO Norte - Cartago,OBSERVACIÓN OPERATIVA,ALBERGUE,CONTEXTO OPERATIVO,Albergue temporal en finca Altos del Carmen (entrada del pueblo).,PUBLICABLE DEPURADO,NO,9,JV
76126,Calima (El Darién),ARO Centro - Tuluá,OBSERVACIÓN OPERATIVA,AGUA; ALBERGUE; SERVICIO ESENCIAL,CONTEXTO OPERATIVO,"Habilitado albergue en el CIC con 6 familias, con acceso al agua para consumo, pero sin energía.",PUBLICABLE DEPURADO,NO,15,JV
76130,Candelaria,ARO Sur - Cali,OBSERVACIÓN OPERATIVA,SIN RELACIÓN DIRECTA,CONTEXTO OPERATIVO,"LA INFORMACIÓN ES RECOLECTADA CON CORTE A 10 DE AGOSTO 7:00PM, PARA EL MUNICIPIO DE CANDELARIA, ACTUALMENTE SE ENCUENTRAN HACIENDO ESTUDIOS PREELIMINARES Y EVALUACIÓN DE DAÑOS Y NECESIDADES QUE SE CONSOLIDARÁN EN EL PUESTO DE MANDO UNIFICADO EL DÍA DE HOY 11 DE AGOSTO DE 2026 A PARTIR DE LAS 4:00PM // ESCENARIO DEPORTIVO LA POLVOROSA DEL CORREGIMIENTO EL CARMELO SE ENCUENTRA CON UNA PARED CAIDA // NO SE CUENTA CON NINGUN TIPO DE SERVICIO SATELITAL // SIN REPORTE SOBRE COMPUTADORES PARA EDUCAR",PUBLICABLE DEPURADO,NO,16,JV
76233,Dagua,ARO Sur - Cali,OBSERVACIÓN OPERATIVA,AGUA,CONTEXTO OPERATIVO,-Reubicación de la estación de policía.,PUBLICABLE DEPURADO,NO,18,JV
76233,Dagua,ARO Sur - Cali,OBSERVACIÓN OPERATIVA,AGUA,CONTEXTO OPERATIVO,"–Afectaciones en cementerio. Daño en fosa común, daño en los osario. Cementerio católico de la cabecera municipal. - El día 14 de agosto llegan a Dagua dos carrotanques, además del carrotanque de bomberos, se espera que este día quede completamente restablecido el servicio.",PUBLICABLE DEPURADO,NO,18,JV
76243,El Águila,ARO Norte - Cartago,OBSERVACIÓN OPERATIVA,RESIDUOS; SERVICIO ESENCIAL,CONTEXTO OPERATIVO,Se están recolectando escombros y depositando sobre las vías. No hay servicio de Gas,PUBLICABLE DEPURADO,NO,19,JV
76248,El Cerrito,ARO Sur - Cali,OBSERVACIÓN OPERATIVA,SIN RELACIÓN DIRECTA,CONTEXTO OPERATIVO,"Dos establecimientos comerciales ubicados en la carrera 12 entre calles 6 y 7 en el parque principal, denominados asadero de pollo el Brasero y Materiales El Parque, sufrieron daños en su infraestructura con grandes grietas. El personal técnico de la Secretaría realiza visitas y llamadas a diferentes asociaciones del Municipio (Agricultores, ganaderos, avicultoros. etc) los cuales argumentan no presentar afectaciones debido al terremoto",PUBLICABLE DEPURADO,NO,21,JV
76250,El Dovio,ARO Norte - Cartago,OBSERVACIÓN OPERATIVA,RESIDUOS,CONTEXTO OPERATIVO,En el municipio de El Dovio se reporta que el PMIRS no se encuentra funcional. Los escombros generados están siendo recolectados directamente por la Administración Municipal.,PUBLICABLE DEPURADO,NO,22,JV
76403,La Victoria,ARO Norte - Cartago,OBSERVACIÓN OPERATIVA,SIN RELACIÓN DIRECTA,CONTEXTO OPERATIVO,se solicita con urgencia apoyo con colchonetas carpas y productos no percderos,PUBLICABLE DEPURADO,NO,29,JV
76497,Obando,ARO Norte - Cartago,OBSERVACIÓN OPERATIVA,AGUA; ALBERGUE,CONTEXTO OPERATIVO,en Puerto molina sirve e albergue la caseta comunal. Llegará desde Acuavalle Carrotanque grande para abastecer la comunida desde el parque principal.,PUBLICABLE DEPURADO,NO,30,JV
76563,Pradera,ARO Sur - Cali,OBSERVACIÓN OPERATIVA,SERVICIO ESENCIAL,CONTEXTO OPERATIVO,"Al corte, las afectaciones asociadas al sismo en el municipio de Pradera se concentran principalmente en viviendas y edificaciones institucionales, con presencia de fisuras y agrietamientos. Se reportan 60 viviendas averiadas y 300 personas afectadas, sin viviendas destruidas, personas fallecidas, heridas o desaparecidas. Los servicios esenciales permanecen operativos; durante el evento se presentó intermitencia temporal del suministro de energía eléctrica, posteriormente normalizada. Continúa la inspección técnica de las edificaciones reportadas para establecer condiciones de seguridad, habitabilidad y eventuales restricciones de uso.",PUBLICABLE DEPURADO,NO,32,JV
76863,Versalles,ARO Norte - Cartago,OBSERVACIÓN OPERATIVA,RESIDUOS,CONTEXTO OPERATIVO,En el municipio de Versalles se reporta que los residuos de construcción y demolición no están siendo dispuestos en el PMIRS.,PUBLICABLE DEPURADO,NO,42,JV
76892,Yumbo,ARO Sur - Cali,OBSERVACIÓN OPERATIVA,ALBERGUE,CONTEXTO OPERATIVO,Albergue Actual Coliseo Carlos Alberto Bejarano Castillo 20 personas,PUBLICABLE DEPURADO,NO,45,JV
76895,Zarzal,ARO Centro - Tuluá,OBSERVACIÓN OPERATIVA,SIN RELACIÓN DIRECTA,CONTEXTO OPERATIVO,se solicita con urgencia apoyo con colchonetas carpas. maquinaria amarilla y productos no percderos,PUBLICABLE DEPURADO,NO,46,JV
76130,Candelaria,ARO Sur - Cali,ATENCIONES / GESTIONES REALIZADAS,Respuesta institucional,GESTIÓN / RESPUESTA,Iglesia principal Nuestra Señora de la Candelaria como medida preventiva se sugiere por parte del Consejo Municipal de Gestion del Riesgo al Párroco suspende el servicio por agrietamiento de cúpula de la Iglesia. | Consejo Mpal de Gestion del Riesgo convoca a Celsia y hace el requerimiento para reconexión del servicio de energia. Empresa confirma que se espera que en horas de la tarde se reestablesca el servicio.,PUBLICABLE DEPURADO,NO,16,JX
76400,La Unión,ARO Norte - Cartago,ATENCIONES / GESTIONES REALIZADAS,Respuesta institucional,GESTIÓN / RESPUESTA,"Hoy 11/08/2026 se abastecio con un Carrotanque algunos barrios de la zona urbana. A las 8:00 p.m. entra en operación la planta que se abastece del pozo profundo para abastecer el hospital del municipio y el 70% de la zona urbana. El 30% se abastecera el dia de mañana 12/08/2026 con un carrotanque. Se proyecta mañana 12/08/2026 en la noche, reestablecer la operación del SARA- BRUT. | Entrega de ayudas humanitarias (alimentación y aseo) para familias. Algunas colchonetas.",PUBLICABLE DEPURADO,NO,28,JX
76622,Roldanillo,ARO Norte - Cartago,ATENCIONES / GESTIONES REALIZADAS,Respuesta institucional,GESTIÓN / RESPUESTA,Análisis de municipios abastecidos por Sara BRUT se espera reestablecimiento del servicio el 12 de agosto,PUBLICABLE DEPURADO,NO,35,JX
